Circulation_Equipment,ComputerCluster_Equipment,Kitchen_Equipment,Lavatory_Equipment,LectureTheatre_Equipment,Library_Equipment,Meeting_Equipment,Office_Equipment,Plant_Equipment,PrintRoom_Equipment,Reception_Equipment,Server_Equipment,Shower_Equipment,Storage_Equipment,ExhaustFans,Fixture_Cleaners,Fixture_MaleToilets,Fixture_DisabledToilets,Fixture_FemaleToilets,Fixture_Kitchenettes,Fixture_Showers,VRVBasementccop,VRVBasementhcop,VRVFifthFrontccop,VRVFifthFronthcop,VRVFifthMiddleccop,VRVFifthMiddlehcop,VRVFifthRearccop,VRVFifthRearhcop,VRVFirstccop,VRVFirsthcop,VRVFourthccop,VRVFourthhcop,VRVGroundccop,VRVGroundhcop,VRVSecondccop,VRVSecondhcop,VRVSixthccop,VRVSixthhcop,VRVThirdFrontAndMiddleccop,VRVThirdFrontAndMiddlehcop,VRVThirdRearccop,VRVThirdRearhcop,Circulation_Lighting,ComputerCluster_Lighting,Kitchen_Lighting,Lavatory_Lighting,LectureTheatre_Lighting,Library_Lighting,Lift_Lighting,Meeting_Lighting,Office_Lighting,Plant_Lighting,PrintRoom_Lighting,Reception_Lighting,Server_Lighting,Shower_Lighting,Storage_Lighting,Boiler1,Boiler2,Circulation_Infiltration,ComputerCluster_Infiltration,Kitchen_Infiltration,Lavatory_Infiltration,LectureTheatre_Infiltration,Library_Infiltration,Meeting_Infiltration,Office_Infiltration,Plant_Infiltration,PrintRoom_Infiltration,Reception_Infiltration,Server_Infiltration,Shower_Infiltration,Storage_Infiltration,Circulation_People,ComputerCluster_People,Kitchen_People,Lavatory_People,LectureTheatre_People,Library_People,Lift_People,Meeting_People,Office_People,Plant_People,PrintRoom_People,Reception_People,Server_People,Shower_People,Storage_People,ZoneVentilation,SolsticeVenetianBlind,Carpet,Shading Control,Air cavity 10 wall,Air cavity 130 floor,Air cavity 350 ceiling,Air cavity 50 wall,Asphalt,Brick (100mm),Brick (200mm),CastConcrete 300mm,ConcreteDeck 50mm,InsulationCelotex,InsulationPartition,MDF board,Plywood 40mm,SingleAndSecondaryGlazing,OfficeHeatingSetPoint,OfficeHeatingDeadBand,ActivityLevel_Value,DeltaTemp_Sched_Value,MinIndoorTemp_Sched_Value,MaxOutdoorTemp_Sched_Value,MinOutdoorTemp_Sched_Value,HWSchedule_Cleaner_Offset,HWSchedule_Cleaner_WeekProfile_TotalHours,HWSchedule_Cleaner_WeekendProfile_TotalHours,HWSchedule_Cleaner_WeekProfile_OH,HWSchedule_Cleaner_WeekendProfile_OH,HWSchedule_Kitchenettes_Offset,HWSchedule_Kitchenettes_WeekProfile_TotalHours,HWSchedule_Kitchenettes_WeekendProfile_TotalHours,HWSchedule_Kitchenettes_WeekProfile_OH,HWSchedule_Kitchenettes_WeekendProfile_OH,HWSchedule_Showers_Offset,HWSchedule_Showers_WeekProfile_TotalHours,HWSchedule_Showers_WeekendProfile_TotalHours,HWSchedule_Showers_WeekProfile_OH,HWSchedule_Showers_WeekendProfile_OH,HWSchedule_Toilets_Offset,HWSchedule_Toilets_WeekProfile_TotalHours,HWSchedule_Toilets_WeekendProfile_TotalHours,HWSchedule_Toilets_WeekProfile_OH,HWSchedule_Toilets_WeekendProfile_OH,Office_OccSched_WeekProfile_TotalHours,Office_OccSched_WeekendProfile_TotalHours,Office_OccSched_WeekProfile_OH,Office_OccSched_WeekendProfile_OH,Office_EquipSched_WeekProfile_TotalHours,Office_EquipSched_WeekendProfile_TotalHours,Office_EquipSched_WeekProfile_OH,Office_EquipSched_WeekendProfile_OH,Office_LightSched_WeekProfile_TotalHours,Office_LightSched_WeekendProfile_TotalHours,Office_LightSched_WeekProfile_OH,Office_LightSched_WeekendProfile_OH
1.83026793991,19.0431876043,47.6423303933,1.84520411342,8.16033058205,8.30966622435,14.0999027368,14.9691932069,23.426975241,20.6284751873,4.74612099528,40.4089478544,1.89200781888,0,0.583856355986,1.29609591983e-05,2.91901696249e-05,4.83407789778e-06,2.68687958818e-05,3.76162949565e-05,0.000254986115474,4.16189158706,3.30884728791,3.1006803936,4.54679688788,3.23377110409,3.26525202517,2.98953070312,4.4041708851,3.91909296344,3.68371228617,3.65970333928,3.86203907831,3.34208097473,4.54569279086,3.42087966645,4.13996836064,4.07897254412,4.58193157617,3.65431482238,3.74908553425,3.34092237027,3.91280740828,8.11806820399,16.6415024248,12.477918758,16.4390181804,11.6542463547,7.10985462709,8.08568939772,22.0161188697,9.76416385058,12.3673496752,13.3846844514,12.6995310141,18.6238514312,13.8306898975,18.0256304274,0.930563914359,0.946566845864,0.000764901857468,0.000744382664451,0.000822959900026,0.00060961854898,0.000738955354892,0.000717790051168,0.000675861529819,0.00070516763415,0.000801839214209,0.000808893110784,0.000831044020348,0.000775085421522,0.000877091630933,0.000649136176493,9.00783434365,8.7285355051,3.36211988583,8.37086766527,10.6317315684,6.73166003627,7.61490946203,9.1636798866,8.2003129936,39.0669588206,8.87667470317,9.20475899103,8.71889542303,8.43594576808,7.21322473128,0.00844649480051,237.307963131,0.112441516454,165.259268849,0.141905022579,0.170933052375,0.190387176649,0.160207940381,0.159324368872,0.706071081242,0.989500783451,0.193492168222,0.185434204165,0.0224006870794,0.0308699559419,0.281494685624,0.142405390347,2.70766235097,21,4,142.697816485,1.82254887703,22.4857583272,29.6057488456,16.9910732457,2,2.25430615336,0.78210621647,0.414056232249,0.138018744083,1,15.920744793,1.13604808968,0.852036067153,0.0,1,3.67006166516,3.5681155078,0.0,0.203892314731,1,14.5086220132,3.51822681925,0.753905746926,0.201041532528,6.72675638556,3.38318036928,1.77837638121,0.910712149735,5.16012636592,0,2.05886122059,0,7.79641553511,0,2.22729795722,0
2.25349078861,22.5825689352,49.7258916986,1.41341127424,6.37188653622,7.94819462083,13.4237023247,14.3054204065,25.5818321932,20.9798013141,3.56587299767,47.6375403703,2.13557144365,0,0.627858143071,1.42910837145e-05,1.88992628375e-05,4.29258047494e-06,2.20262169617e-05,2.74028733761e-05,0.000248215082834,2.90517341035,3.97532700903,3.24985600144,4.14169908585,2.72166306556,4.66256726258,3.07205474247,3.34631511807,3.55272697063,4.12951048577,3.36977531889,3.89420597012,3.46800466009,3.76958496737,3.15859788304,3.71645101004,3.58077751074,4.88493929758,3.28496980755,4.14938677363,3.04632956759,3.5625624019,9.00142655905,16.7487710531,10.2673764188,14.6757618759,12.0311885302,6.95982112695,7.70901818477,20.4467616907,9.0642368651,11.5920135548,13.9984683101,11.7925165284,15.4080215565,13.4199155325,17.8484579556,0.732633754197,0.932005583297,0.000718853916488,0.000882500750519,0.000815742891307,0.000764083014007,0.000792530783846,0.000782375732428,0.000736938609326,0.000777238964225,0.000742101534124,0.000806813437606,0.000724385908219,0.000719470672515,0.000939957248198,0.000734056671931,8.71429187758,9.58972802572,3.84226599101,9.48915090013,7.2121177978,9.4527613789,9.08114143775,8.33469773028,9.82283409049,43.532251004,8.26502496373,9.9352640636,8.72802227991,9.81196394346,10.2328903285,0.00758815940033,216.59752513,0.0835684337022,150.366498861,0.176552138151,0.174119871196,0.191776189274,0.121596823285,0.174452879586,0.968028227027,0.775124481034,0.203215611945,0.189196956653,0.0208122490712,0.0324198760034,0.328810445131,0.122977797081,3.09754852482,21,4,139.791368191,1.7904672916,20.5032318685,28.0883478734,19.7201417026,2,2.55385377286,0.886030900787,0.46907518277,0.156358394257,1,13.0139690584,0.885599269215,0.664199451876,0.0,2,4.35692249622,3.86181766711,0.0,0.29706289747,2,10.9623895819,2.48256008897,0.763864642747,0.19096616069,3.98509754045,5.93754447691,1.05744156438,1.56557200838,8.80455733327,0,3.23683722315,0,4.20272338353,0,1.2296922129,0
1.915199085,21.2915571866,42.78629865,1.71887690995,8.88244775364,8.09065051944,11.6795016297,13.3060625528,25.2076759737,20.337418508,3.56106323304,51.9320966737,1.67569424906,0,0.549318968028,1.45934441526e-05,2.06638990895e-05,6.52072912515e-06,1.39062848225e-05,2.85185355019e-05,0.000233655010266,3.4642245957,3.80952480159,3.25612743539,3.8666692792,3.22718627696,3.94945393084,3.34029614329,4.19988820403,3.86854382035,4.22605292671,3.78639431505,3.36161212353,3.01451950359,4.03100348861,3.36388990788,4.52662338825,3.79420753987,3.79371833588,3.49914152549,3.52913928649,3.48910980531,3.73511374914,9.7757756837,18.6915413437,9.08114748974,13.5487366236,11.0525593889,8.74081148249,7.35221527228,22.4931212401,9.7651916789,13.4176497485,15.0901098197,12.135823733,14.5943869786,14.9905640387,19.5561877637,0.817379545847,0.878918379957,0.000762065522627,0.000692050103519,0.000748667192734,0.000686912763702,0.00077555845242,0.000853443643786,0.000774788558959,0.000766901250449,0.00072586778255,0.000752726557914,0.000747319919811,0.000787503394416,0.000795262510103,0.000704897567611,8.48751716934,11.1408437997,3.61902684624,7.62294402737,7.48408255732,8.62655169985,10.279057147,8.349950173,8.86254044743,45.3375007173,7.89046882075,10.3049372745,8.51702520821,10.1514857719,8.814873037,0.00912848915981,194.212524601,0.107309916507,166.156643071,0.165778742864,0.178409546991,0.168087880051,0.145038693555,0.169269891427,0.899691520313,0.979770017928,0.158817835802,0.165571924871,0.0251682774256,0.0380728767323,0.300764219784,0.146887378751,3.13606530399,21,3,144.395926001,2.23842556733,25.324885981,30.9809856024,16.8617588573,2,1.97704880394,0.685914891164,0.363131412969,0.121043804323,3,19.7442106306,1.60373984284,2.06195122617,0.0572764229585,1,3.11054521958,3.02414118571,0.0,0.172808067755,2,14.5152983788,3.44099205987,1.05876678758,0.264691696913,4.4969873581,3.99262981727,1.18688878478,1.05931856865,5.71974206433,0,2.14160582183,0,5.20366218167,0,1.48534639205,0
1.69827147502,21.8271568534,35.1902647736,1.57426105225,8.78620266076,7.09930004003,9.63064421813,13.7785990541,27.0826764468,16.4244111036,4.57161214497,49.7885889614,1.93286947107,0,0.597609265925,1.63463243141e-05,3.59642392209e-05,6.96202648748e-06,3.58213044806e-05,2.66815333148e-05,0.000254551866622,3.43310514192,3.73791627115,3.64435787529,3.99251359066,3.2551926242,3.63222808856,3.34623303978,3.78826999486,3.58574572202,3.94856424732,3.12526272853,3.68052504352,3.32183208582,3.80943324214,3.17551857151,3.72877716365,3.95088663603,4.56449248886,3.20444921004,4.0843304711,2.79927223455,4.22213138592,8.2987463859,15.6856069803,12.8087736843,13.2641296494,12.6479489808,6.92212087577,6.98101943724,20.0246866698,10.8199317754,13.3928335733,11.7484718121,11.6524262647,12.4600487585,15.0941963009,21.3862625297,0.840272746754,0.923541960908,0.000772945140673,0.000785210733696,0.000707599635215,0.000717502944109,0.000877237862773,0.000724023022931,0.000751501083952,0.000830231178205,0.000715814602524,0.00066289966886,0.000842133673538,0.000928859178419,0.000799989252104,0.000920023175973,8.41313764494,7.10134771426,3.17057550431,10.227995512,8.53889136871,8.22278771738,9.07416791291,8.53463445128,8.54073709635,32.1212701399,7.83657471441,8.9563479678,9.33962579939,9.95386619193,10.9483666929,0.007872536498,221.218698317,0.0999805487739,151.660656894,0.158347902176,0.180012073353,0.190927103479,0.146263221408,0.15096912897,0.724264988117,0.859639375837,0.173172488916,0.170553356975,0.0228467834061,0.0343211982088,0.331940276705,0.140814025802,3.05395654191,21,3,143.649942636,2.04061753119,23.0180271948,30.7005787149,19.2971167221,1,2.30894117567,0.811249602262,0.187211446676,0.0624038155586,2,18.6126589403,1.4688679105,1.46886791014,0.0,2,2.95955857227,2.62324509815,0.0,0.201788084473,3,20.5735297109,5.28084795066,2.21058751367,0.552646878557,3.85507135414,3.72565395857,1.02518686008,0.993372654218,6.69620327321,0,3.024,0,4.55175676818,0,1.35157428579,0
1.96055218711,18.7297663722,38.5536037448,1.80686585374,8.7302580551,7.82573375516,10.9826422869,15.1669823545,25.3776006595,21.6987722906,3.83729570556,52.398470282,1.78172384949,0,0.618676376049,1.35691406098e-05,2.65541401126e-05,3.17089143027e-06,2.52201261804e-05,2.87476080146e-05,0.000249502062575,3.71553963928,4.15630711546,2.7226298161,3.62017197822,3.45067113427,3.73939580981,3.37450213788,3.70336802081,3.92071996723,3.67693641546,3.05365977065,3.78879760973,3.22063661055,3.89212164327,4.31264930335,2.99645063342,3.65366207075,3.99459102354,3.09018176185,4.07159463295,2.58055102895,3.48198510456,8.40176926814,15.5199776474,9.99889821627,12.9459651378,10.9355006672,6.72283114494,6.00582552387,20.7195015089,12.0582562561,13.7878153567,15.7842461027,11.7369977165,16.0071529583,12.3768833396,17.8332660475,0.897128579401,0.860194022138,0.000724400152267,0.000764564594402,0.00061675535231,0.00074152205625,0.000707285582732,0.000715994235946,0.000740604629847,0.000828789661426,0.000739614327582,0.000746857987511,0.000800917222525,0.000907195059358,0.000810119720935,0.000914637653322,9.48748558157,7.01351532824,2.66020287947,9.2861106114,7.46801790936,9.774637426,8.78695559354,8.47897695605,8.85004076651,34.634618848,9.18195490414,8.20748015225,8.92578603613,8.56531399504,9.10911064054,0.00760276769774,197.899269038,0.085990703498,141.533648038,0.157477807964,0.17800430321,0.195138071153,0.164596069291,0.172781008645,0.942644927455,0.987442901007,0.19822568523,0.192084054834,0.0207612509782,0.0327602792082,0.322815050037,0.153408123141,2.5160327889,23,2,142.836277759,2.03419129714,23.6414074091,30.3317602271,17.990375114,2,2.86197327172,0.992929502435,0.525668560113,0.175222853371,3,19.1057812861,1.5283955763,1.96508002642,0.0545855562964,2,2.89557230163,2.56652999463,0.0,0.197425384202,1,14.8358167448,3.61664140446,0.774994586606,0.206665223112,4.1540723001,3.2044478319,1.09976166007,0.86851418226,4.05990004107,0,1.34550882392,0,5.06079009355,0,1.42576974173,0
1.56519896104,19.3644432249,40.6380300706,2.03806251373,7.20358751896,6.9389400908,10.3959760899,13.2357425304,30.7475023691,19.5612524217,3.75829729829,59.8503574029,1.96518111879,0,0.622043843542,1.49356761543e-05,2.48750820011e-05,5.83953159774e-06,1.75812611206e-05,3.7335777218e-05,0.000255032255681,3.65985976065,4.24700943145,3.30985753273,4.37227572391,3.3782630755,4.42442653607,3.28978822486,3.90155608684,3.67390473302,3.45075452996,2.97324571977,3.3285952338,2.68303351769,3.87292117608,3.07333783193,4.80969706362,4.20733682101,4.05754594902,2.66810448442,4.37940328252,3.07411239577,4.69835365383,8.63863882367,17.3702408351,11.4728895438,12.9300154226,11.6781407844,8.65471213335,7.12718729268,22.3742532483,10.1653541376,14.7961093058,19.050964051,12.0952250412,16.1817548977,17.1637021958,17.9442810511,0.947867214658,0.907312687483,0.000692084970157,0.000737518177439,0.000761149416713,0.000767605103574,0.00075857308437,0.000710008361581,0.000744582068508,0.000730977219243,0.00080809321847,0.000778931710577,0.000641955061648,0.000683468632573,0.0007867900742,0.000910657307915,8.28079662053,9.45581570679,3.41467453833,7.85672855636,10.2349071925,8.84840882673,7.68653516095,7.92666067344,10.3351781588,33.1770622566,8.75861586605,8.83726195957,9.17849135988,9.42369501104,9.13915320815,0.00769406465326,209.266080567,0.0799740235972,147.503849242,0.13237017779,0.183083003382,0.20252914544,0.117875780036,0.164689731802,0.966155170156,0.924333916614,0.208041702686,0.191266884477,0.0234605931721,0.0288383108809,0.301721458575,0.148636107722,3.14225608295,22,3,141.674393891,2.08891710149,22.4081675388,30.4567618196,19.6747032574,1,2.25394337417,0.791926050383,0.182752165473,0.060917388491,3,18.675758113,1.48184338878,1.90522721394,0.0529229781707,2,5.28463559863,4.68410882606,0.0,0.360316063543,2,16.20338053,3.91445289747,1.20444704527,0.301111761344,4.20430243338,3.52212856724,1.11242431273,0.943969903692,5.28079655236,0,2.071803507,0,4.86609940598,0,1.3933692271,0
1.82072988121,19.9943548505,39.7826281631,1.94310760061,6.62672967406,6.77419117336,10.8784136645,15.1555931509,24.9216653426,20.3570102997,3.94210059498,48.8244660203,1.55031559588,0,0.61422090334,1.98500169765e-05,3.56621460606e-05,5.84917814872e-06,3.43254318338e-05,2.93568227336e-05,0.00024254426231,3.58403281999,4.54941074856,3.26878294207,4.21407578931,3.21559122793,4.21015310631,3.48252105472,3.49387032015,3.11854168064,3.99736779413,3.61049163357,3.69783523096,3.01009353791,4.27759145831,3.62224708191,3.25100446351,3.55007405513,4.71583062024,3.62605787349,4.53046672025,3.21468497763,3.50343199314,9.11493839944,17.9376796582,9.66523653333,13.1270005609,10.5381267001,7.26746590479,6.80367338383,20.570252745,10.5212310899,14.5210376625,15.170070692,10.6435218642,14.2606914992,14.8674798616,20.5951163118,0.789634445848,0.869120963943,0.000827355622244,0.00068955803393,0.000898069517196,0.00095860918093,0.000802709008789,0.000693206393225,0.000821517190658,0.000755007694068,0.000730105733525,0.000803333502535,0.000695337534439,0.0007347113461,0.00079701583892,0.000766002916424,7.51079956242,9.12149130337,3.48144933371,10.3187942932,8.18404529823,8.87328306991,10.4090561137,9.85088827123,7.59413926638,40.4841935548,7.55865523621,10.3833899514,7.92951581022,8.8337448901,8.95326260296,0.00798942411399,228.720617569,0.101682176886,153.389958472,0.13741239648,0.139834453362,0.147341756133,0.143237095204,0.172054972986,0.828936839229,0.860600910779,0.211355957548,0.211836248307,0.0260056287475,0.0336703595982,0.368565088421,0.153725267822,2.50175281926,23,2,142.456644884,2.4174062611,21.8277445282,31.3361306889,17.8576528037,3,2.49236139947,0.858026055556,0.612875753969,0.20429191799,2,11.9957158304,0.853238096984,0.853238096951,0.0,3,6.14304435975,5.07982514364,0.0,0.531609608055,2,14.7222182514,3.4968186064,1.07594418651,0.268986046646,4.00134839588,2.86695888541,1.06149232817,0.790463334481,6.13872945176,0,3.024,0,4.97326846114,0,1.45222372516,0
1.89870191959,22.4810388452,35.3708381986,1.69534986639,7.57801166126,7.79808469513,10.9059607198,15.1491767254,27.8323854847,23.0921730614,4.55219316194,43.025165771,1.53320449378,0,0.630751914896,1.40009230871e-05,3.5089692527e-05,5.30264361847e-06,2.11602678424e-05,4.12590724327e-05,0.00026027843999,4.10543131869,4.25679030927,3.37621417526,3.55709853482,3.58960783134,3.50284162287,3.52786635589,3.38683763791,3.37984677079,3.46704986552,2.91064692743,4.14765666292,2.89367062163,3.30951157283,3.41346385172,3.558435381,3.48615177026,4.3892256164,2.85147120551,3.46944107476,3.07919458873,4.44719897766,8.33118515469,16.3472949707,10.574557654,14.8628571365,10.6602347588,9.30426987407,6.64758596388,18.9759032534,11.1550067431,12.6772021332,15.6833448311,14.2491910728,15.1137035939,13.2739652155,17.3353255447,0.825184455459,0.899904071629,0.000901882197406,0.000780275660544,0.000724978748955,0.000742940319931,0.000808692886422,0.000672308459128,0.000693015009857,0.000781548302269,0.00073608690111,0.000673391995307,0.000761902122621,0.000744565299272,0.000824814272264,0.000706525058599,8.39239899041,9.85611051927,3.08576567454,8.19453380976,9.22464406953,9.1353612807,8.71919388189,8.57937125039,9.41416773049,41.2216399062,8.27126253821,9.37280165917,7.98949404922,10.3873504809,8.09086399535,0.00839082735888,184.056359208,0.10855940857,145.314521929,0.149218602118,0.199834050903,0.17458927569,0.150216681715,0.174677326599,0.928199627375,0.950385753755,0.161136204424,0.227373386925,0.0222030455685,0.0350715470402,0.289359810443,0.17812950296,2.76683282015,21,4,136.792992899,1.76324750526,21.528362845,30.9137024506,18.0729950206,3,3.68001646907,1.26689091558,0.904922082558,0.301640694186,2,20.4845724085,1.85639038573,1.85639037636,0.0,1,2.52623553806,2.45606232867,0.0,0.140346418781,2,15.0393248092,3.58327689887,1.10254673803,0.275636684529,5.23648213143,3.07809465804,1.37923721915,0.839070933729,6.28501642689,0,3.024,0,6.0602410767,0,1.72477713761,0
1.86517757994,17.189906076,36.6522765794,1.82996528123,7.56451369992,8.65047112129,13.7938791451,15.572364434,28.1112295675,18.1211945725,3.72543352813,50.0368145573,1.56281626639,0,0.606584000728,1.29934891055e-05,3.36630296213e-05,6.28857153663e-06,4.14828607167e-05,4.23331752279e-05,0.00028120063437,3.95669326581,3.99892876674,3.05106541254,3.46959325624,3.44347102931,4.77480849872,3.0821444023,4.39931908495,3.48247142476,4.32805131411,4.09817328835,4.15839436673,3.04699491721,4.29385159567,4.15216872961,3.91711693562,3.14599133531,4.00351405258,2.83132737919,3.58249494975,3.11891130538,3.95148716005,10.384212982,17.8100485531,9.76472519991,13.4589822416,11.8170925117,7.47948815435,6.89920910409,19.4164900193,9.38376333853,13.7012899657,15.4670610102,11.5298186527,15.4420291181,14.6818154044,18.6961664536,0.941876959765,0.893875801994,0.000839744108131,0.000789583220745,0.000861391443009,0.000833895368529,0.000798673064728,0.000812727434094,0.000754397345066,0.00075676589131,0.000809101355838,0.000705801639363,0.000773142874454,0.000687391035189,0.000674509071069,0.000701468465363,7.88630123411,8.07162009075,3.22786152092,9.39776832147,9.8867615313,9.35207981933,6.40533628284,10.2390325181,9.86368192181,38.2197948045,9.91646233149,9.00631221042,8.67812042556,8.17249289129,9.27207385812,0.00596464456175,233.866340611,0.107207658675,179.653387992,0.160012433207,0.181795470123,0.190215492609,0.142875806158,0.193303852119,0.898787349281,0.867356626506,0.18211434923,0.179392282571,0.0185999410482,0.0382091796901,0.268116150296,0.151279918701,3.00993510245,22,2,136.634775468,1.36637152162,21.7452536018,31.7395535852,20.4734207055,2,2.36710575617,0.82124077255,0.434774526644,0.144924842215,3,18.5380049188,1.46747610735,1.88675499496,0.0524098609767,3,5.84293670511,4.83165919846,0.0,0.505638753327,1,11.9003994982,2.80440428758,0.600943775883,0.160251673576,4.30483174032,4.2817186444,1.13787367341,1.13201022762,7.12222127239,0,3.0350403006,0,4.49618888375,0,1.2899176299,0
1.38914762828,20.5400463345,41.9051649986,1.86286780008,7.97477279141,8.38403388153,12.3981579041,15.8479127089,24.0752724173,18.3073374901,3.73469891936,52.272831305,1.95745620482,0,0.601782771306,2.27733792242e-05,4.04285525194e-05,5.6205777755e-06,3.13511350025e-05,3.49657825403e-05,0.000236450906844,3.86808829493,3.69554894472,3.32286439126,3.41178637604,2.79737048749,3.81252163372,3.51448165514,4.27687433518,3.59534872319,4.09725546879,3.5949405615,3.77479861669,3.19768317046,4.68230911631,3.06492087244,4.09873848858,3.44272919592,3.6493541585,3.18008207123,3.92125981423,3.05848590267,3.97073969757,9.37760819798,14.8671827645,11.2327385565,12.2103429429,13.5180716392,6.85599415338,6.92683193224,19.4789383393,9.71091434686,15.3042007912,17.6466995134,10.9717924365,14.0600910234,14.1823505961,17.460065239,0.872214841359,0.945802724437,0.000698796684596,0.000809280387255,0.000675466022661,0.000633717322141,0.00070860764839,0.000897849190395,0.00076653189524,0.000834958809673,0.000721356710012,0.0006864510002,0.000750658869769,0.00074924674347,0.000771308672568,0.000797195462813,8.06667022988,9.41503213653,2.80503073645,7.54542982298,8.97576174289,8.33071862359,8.66750839599,8.52907241872,8.12053404143,45.1433307192,7.63536954328,8.99592056749,9.69299661874,8.19097276113,9.4072657545,0.00818539476258,257.648084624,0.117172546078,155.899644306,0.153849755649,0.190904383282,0.210510627326,0.152278558947,0.185227377384,0.806370343322,0.95943087081,0.210977487402,0.202601388605,0.0239651404673,0.0364198092363,0.275277915588,0.165164218806,2.82632464452,21,4,147.087249046,1.70557877454,23.933955363,28.7112677608,18.3874074866,1,1.61912865725,0.568883041737,0.131280701939,0.0437602339798,2,19.7520691882,1.67213277244,1.67213277093,0.0,3,5.63036393984,4.65587787333,0.0,0.487243033255,2,17.8224950876,4.44680981997,1.36824917516,0.342062293844,4.87138581563,2.98040366987,1.28361576446,0.816505134926,6.26545379119,0,3.024,0,5.95537677585,0,1.68217749183,0
2.02186461945,17.5822802815,40.154086526,1.86770122864,8.47834700549,6.97868330452,13.1861934324,15.2452442628,27.3171536033,21.9295134757,3.87535369125,54.575692902,1.69724550753,0,0.632822372994,1.28272481459e-05,2.87134314889e-05,5.12674605708e-06,2.57952652636e-05,3.70446629347e-05,0.00023687157167,3.89212291319,4.12708527754,3.33933936228,3.74921372569,3.5473264839,4.06695757453,2.66659643266,3.91174042775,3.69716194326,4.15847972586,3.13229633023,4.07556759195,3.2825232082,3.74761796077,3.70220686173,4.14434793271,3.82409527492,4.45612158423,3.52061428341,3.34577468179,3.00864366574,4.71148481768,8.7808366544,14.0407104237,10.3960172845,15.36413711,13.7214958062,8.03266074257,6.91124364468,23.2399042537,8.19357323698,13.4763451446,15.5093140195,10.6748641856,13.9999312058,12.7879298297,20.0836032305,0.926708901169,0.931121886655,0.000722504667675,0.000792816140024,0.000752373262406,0.000702557217732,0.000754832396311,0.000664694855398,0.000738488480234,0.000627515844557,0.000833280194761,0.000878029652382,0.000699744326432,0.000713537592999,0.000629209091745,0.000741041434629,10.0084849306,9.48094127398,3.50340329919,9.33441392905,8.5790885625,8.41618731587,7.88322876636,8.20257670095,10.3303283198,43.6836155223,6.29087117558,10.5747590929,8.4631746294,8.23980439658,10.0140714957,0.0089566043552,205.627499002,0.102817246858,156.48926214,0.164284409786,0.183257572461,0.226052845869,0.151162183044,0.143031168559,0.980195798683,0.900020796471,0.207689911286,0.17708989452,0.0195841475655,0.0331629975144,0.329394053102,0.131734466952,2.65407338126,22,2,141.029174635,1.64313047503,24.8959897667,30.0942122128,18.9972087053,2,2.17983711539,0.756270019624,0.400378245683,0.133459415228,2,11.4005804369,0.802791131148,0.802791131124,0.0,1,2.19205137823,2.13116106217,0.0,0.121780632124,2,15.3346002233,3.66496925368,1.1276828472,0.281920711822,5.94893506987,3.11734207724,1.56862347412,0.848183625708,5.03610718567,0,2.04843644862,0,6.88900940639,0,1.96246814359,0
2.0487686555,19.2479454497,43.3931901749,2.02895353617,8.17465427253,9.55406835065,12.5988153815,14.9283879411,25.4812069698,18.0346649976,3.41957291091,55.5839076269,2.16816297766,0,0.598547519137,1.73297745206e-05,3.55421995711e-05,5.60289949438e-06,4.30704962197e-05,3.68344023867e-05,0.000284650364298,4.3757293354,4.73717364065,3.34632794569,3.60203877847,2.93436816863,4.36529158776,3.19758836359,4.68459791929,3.08757357353,4.16658607271,3.17323408042,3.98060425742,3.11197413537,3.60053384997,3.22618996168,3.96644201246,3.26629401315,4.35012850939,3.36584020012,3.59060313726,2.83080213046,3.97372477502,8.82971843553,17.3316373439,10.1372652466,14.8262625676,12.686981815,7.84288489536,6.53077858393,20.8292858863,9.95308890876,13.4913696531,14.8146030274,10.5052138118,13.7319306628,16.0063019342,16.9044301764,0.958216066966,0.921655596293,0.00069546392399,0.000859570804737,0.000740205537122,0.000690609038314,0.00072281134088,0.000767841548138,0.000895429118029,0.000693366073633,0.000821100441998,0.000727312399149,0.000897406793423,0.000813371431559,0.000861543987957,0.000702611832407,7.91287326387,8.12284583329,3.69464484454,6.37781549907,9.98928069118,9.24880883416,7.82097072679,8.12415924728,10.127072905,41.1380404084,8.21650115378,8.66577826822,8.77488327445,9.6087926391,9.27982814384,0.00815653544681,193.790246963,0.10191169129,138.556998668,0.169773831234,0.182276683184,0.143762673153,0.143748011814,0.160813035972,0.86949081687,0.836336716221,0.195285997034,0.21835966155,0.023296726137,0.031540910516,0.241449315392,0.113952551318,3.06832992969,22,2,135.813550988,1.51054113183,22.8982363977,30.934472712,17.5591246354,3,2.77783853128,0.956305068146,0.683075048676,0.227691682892,1,11.6852298922,0.785092864835,0.588819648602,0.0,3,5.21335561894,4.31104406951,0.0,0.451155774716,2,14.3294076713,3.3911708422,1.04343718215,0.260859295554,2.97623754972,3.89554947308,0.815546133209,1.03519764859,6.81574941728,0,3.024,0,3.63457065519,0,1.15961395179,0
